comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes,stability
cross_model_stability,cross_model,32,serene,reliability,,,,,,,,,0.9959389758733405,raw,,,True,True,aligned versus misaligned full emotion direction,0.9959389758733405
cross_model_stability,cross_model,33,serene,reliability,,,,,,,,,0.9961310382208844,raw,,,True,True,aligned versus misaligned full emotion direction,0.9961310382208844
cross_model_stability,cross_model,34,serene,reliability,,,,,,,,,0.9965430647972426,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965430647972426
cross_model_stability,cross_model,35,serene,reliability,,,,,,,,,0.9966674728830791,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966674728830791
cross_model_stability,cross_model,36,serene,reliability,,,,,,,,,0.996234804105675,raw,,,True,True,aligned versus misaligned full emotion direction,0.996234804105675
cross_model_stability,cross_model,37,serene,reliability,,,,,,,,,0.996295021486363,raw,,,True,True,aligned versus misaligned full emotion direction,0.996295021486363
cross_model_stability,cross_model,38,serene,reliability,,,,,,,,,0.99650741914156,raw,,,True,True,aligned versus misaligned full emotion direction,0.99650741914156
cross_model_stability,cross_model,39,serene,reliability,,,,,,,,,0.9962390805567649,raw,,,True,True,aligned versus misaligned full emotion direction,0.9962390805567649
cross_model_stability,cross_model,40,serene,reliability,,,,,,,,,0.9963781194884923,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963781194884923
cross_model_stability,cross_model,41,serene,reliability,,,,,,,,,0.9963804761574943,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963804761574943
cross_model_stability,cross_model,42,serene,reliability,,,,,,,,,0.9964116679141533,raw,,,True,True,aligned versus misaligned full emotion direction,0.9964116679141533
cross_model_stability,cross_model,43,serene,reliability,,,,,,,,,0.9965302281402961,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965302281402961
cross_model_stability,cross_model,44,serene,reliability,,,,,,,,,0.9964597820887507,raw,,,True,True,aligned versus misaligned full emotion direction,0.9964597820887507
cross_model_stability,cross_model,45,serene,reliability,,,,,,,,,0.9963002339948591,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963002339948591
cross_model_stability,cross_model,46,serene,reliability,,,,,,,,,0.9965043460162331,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965043460162331
cross_model_stability,cross_model,47,serene,reliability,,,,,,,,,0.9973324214425078,raw,,,True,True,aligned versus misaligned full emotion direction,0.9973324214425078
