comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
individual,aligned,9,furious,cosine,0.19406096637248993,,0.1421722427010536,0.20800612717866898,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.0944333542138337,0.7762043034257046,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,10,furious,cosine,0.2055341750383377,,0.16116929911077021,0.21605032533407212,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10640798173844812,0.7958371046495132,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,11,furious,cosine,0.20795457065105438,,0.16116865687072277,0.2257481124252081,0.009950248756218905,0.03627432457963348,0.004975124378109453,0.11708361394703382,0.7812564604654779,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,12,furious,cosine,0.22597122192382812,,0.16447623036801817,0.2462731495499611,0.009950248756218905,0.03627432457963348,0.004975124378109453,0.1287347823381424,0.7754063161601534,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,13,furious,cosine,0.23449677228927612,,0.17534850835800173,0.2507382266223431,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13090971559286113,0.7919786298241315,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,14,furious,cosine,0.23241928219795227,,0.17617547586560253,0.24918761923909188,0.009950248756218905,0.03627432457963348,0.004975124378109453,0.1214004851877688,0.7850847565308006,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,15,furious,cosine,0.21311336755752563,,0.16916038803756236,0.22565739452838898,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10647406689822668,0.794913573879915,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,16,furious,cosine,0.247146874666214,,0.18582486845552923,0.263873390853405,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13030085042119002,0.7910451679412254,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,17,furious,cosine,0.2544507682323456,,0.19377197958528997,0.27170941457152364,0.009950248756218905,0.03627432457963348,0.004975124378109453,0.13874763995408998,0.7861749527787711,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,18,furious,cosine,0.24963662028312683,,0.190585957467556,0.2673812240362167,0.009950248756218905,0.03627432457963348,0.004975124378109453,0.1389066912233829,0.7737577862253394,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,19,furious,cosine,0.26341503858566284,,0.20723933428525926,0.2783760130405426,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12722116708755488,0.7635751892584419,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,20,furious,cosine,0.2755650281906128,,0.21586150340735913,0.2925048813223839,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13476463407278058,0.7622016669249003,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,21,furious,cosine,0.2777351140975952,,0.22646055780351163,0.2930784858763218,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12904422506690022,0.7655960143809524,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,22,furious,cosine,0.2901589572429657,,0.24653201177716258,0.30096498802304267,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12619073688983903,0.7710408943187125,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,23,furious,cosine,0.30638453364372253,,0.2630576588213444,0.3172119535505772,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12828069627284966,0.7472742089590283,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,24,furious,cosine,0.3057767152786255,,0.2602302245795727,0.3182454027235508,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.14487615227699266,0.7056277695187376,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,25,furious,cosine,0.2940582036972046,,0.24670351557433606,0.3107601530849934,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1407052695751189,0.705875720605307,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,26,furious,cosine,0.3126524090766907,,0.2616662696003914,0.3272367477416992,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1566110551357269,0.6930077030025262,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,27,furious,cosine,0.325639009475708,,0.2705289036035538,0.3390980251133442,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.14985325634479507,0.6916698302200709,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,28,furious,cosine,0.32272374629974365,,0.27492919787764547,0.3363801255822182,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.14640681073069564,0.6860054649841196,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,29,furious,cosine,0.3016718924045563,,0.25136552974581716,0.31695805937051774,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13739371001720427,0.6692772439332241,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,30,furious,cosine,0.31503260135650635,,0.27099699378013614,0.32623751610517504,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13769303932785965,0.6786325940469115,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,31,furious,cosine,0.33920198678970337,,0.29282547533512115,0.3472148172557354,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.15302452817559223,0.714542350651242,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,32,furious,cosine,0.3186754882335663,,0.27721000984311106,0.32716607972979544,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1433574751019477,0.7186865512427887,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,33,furious,cosine,0.29476839303970337,,0.25438079312443734,0.3096599794924259,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.13130819350481018,0.7050618876478396,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,34,furious,cosine,0.29824674129486084,,0.2598665326833725,0.3109279774129391,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1349820218980312,0.7288530018810226,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,35,furious,cosine,0.27742934226989746,,0.24177442267537116,0.2918794699013233,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1306734740734099,0.7370349142666747,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,36,furious,cosine,0.2593996226787567,,0.2223131123930216,0.277612666785717,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12461978569626805,0.7345456115180825,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,37,furious,cosine,0.2530442178249359,,0.21454806663095952,0.2744056433439255,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1312794283032416,0.7311949294320946,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,38,furious,cosine,0.2595227062702179,,0.22354832664132118,0.27976602762937547,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1301629692316054,0.7415964980679907,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,39,furious,cosine,0.22639498114585876,,0.18668208345770837,0.2512600563466549,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.11699208579957479,0.7389331972317129,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,40,furious,cosine,0.23846857249736786,,0.20652631409466268,0.25651983320713045,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12421496026217932,0.7618346223768414,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,41,furious,cosine,0.21075716614723206,,0.17663182616233827,0.2322862733155489,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.11335826143622398,0.7613698812681493,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,42,furious,cosine,0.19048865139484406,,0.14859560802578928,0.21662032119929792,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10333300456404669,0.7567515351905537,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,43,furious,cosine,0.20543113350868225,,0.17321994565427304,0.22481064796447756,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.11120550036430359,0.7696642212895313,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,44,furious,cosine,0.2126343548297882,,0.18637458905577658,0.22665898613631724,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1099762551486492,0.7792094685780039,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,45,furious,cosine,0.22499553859233856,,0.19766253344714643,0.2338395405560732,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10572710447013366,0.7684086167922312,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,46,furious,cosine,0.21864613890647888,,0.1907465171068907,0.23110870718955995,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10423974134027941,0.7867689278326863,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,47,furious,cosine,0.37531983852386475,,0.3362132452428341,0.39129789397120474,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.22924107760190962,0.8718165815865099,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,0,gloomy,cosine,0.0036231528501957655,,-0.0410736547783017,0.049590282607823624,0.4427860696517413,0.48121655871585467,0.0945273631840796,0.08229121267795561,0.5088351067925881,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,1,gloomy,cosine,0.050491828471422195,,-0.0034017804777249656,0.09622325897216799,0.19900497512437812,0.3808804080861515,0.0945273631840796,0.09206514768302432,0.5513623529610578,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,2,gloomy,cosine,0.08390346169471741,,0.024504305562004457,0.13497606106102467,0.12437810945273632,0.28887818969667794,0.0945273631840796,0.10785729587078091,0.6071095351830431,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,3,gloomy,cosine,0.10783396661281586,,0.03991647083312273,0.15326315350830555,0.08955223880597014,0.2302771855010661,0.0945273631840796,0.12410438470542429,0.6292012309442923,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,4,gloomy,cosine,0.10340607911348343,,0.04159730896353722,0.15413285084068776,0.09950248756218906,0.2513747054202671,0.0945273631840796,0.12253163382411003,0.6239750261455418,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,5,gloomy,cosine,0.09124909341335297,,0.037277479656040675,0.14233488179743292,0.12935323383084577,0.29802985074626864,0.0945273631840796,0.11849379949271675,0.612818500028176,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,6,gloomy,cosine,0.053030725568532944,,0.004713679954875269,0.1047536961734295,0.23880597014925373,0.38856564634454843,0.0945273631840796,0.11032956019043919,0.6273863261685232,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,7,gloomy,cosine,0.05070117861032486,,0.0038417086121626254,0.09942776244133711,0.24875621890547264,0.38935756002595723,0.0945273631840796,0.1134222380816936,0.6339059910934776,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,8,gloomy,cosine,0.0558837354183197,,0.0013409695107839113,0.10164762400090696,0.21890547263681592,0.38677776760369925,0.0945273631840796,0.12664354443550105,0.6141311175968225,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,9,gloomy,cosine,0.00797277595847845,,-0.034422377962619044,0.05729735698550943,0.43283582089552236,0.47942795528063104,0.0945273631840796,0.11020160801708696,0.6234936180354279,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,10,gloomy,cosine,0.018970802426338196,,-0.03134462321177125,0.07707851938903333,0.39303482587064675,0.4509722304810608,0.0945273631840796,0.11304131038486939,0.620466122446553,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,11,gloomy,cosine,0.044430188834667206,,-0.011351326201111067,0.1035570563748479,0.2537313432835821,0.3949979830576846,0.0945273631840796,0.13080781623721116,0.6170144746870592,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,12,gloomy,cosine,0.04608459025621414,,-0.01919044125825166,0.11062609720975163,0.2835820895522388,0.4053876956680014,0.0945273631840796,0.1396548561751842,0.602271433292162,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,13,gloomy,cosine,0.04692908376455307,,-0.01888989061117172,0.11388468444347383,0.2736318407960199,0.4020712762717027,0.0945273631840796,0.14417469874024388,0.6106635315001439,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,14,gloomy,cosine,0.042527131736278534,,-0.019538297457620486,0.10092290621250874,0.30845771144278605,0.41512065839029155,0.0945273631840796,0.1423098050057887,0.6304449451982854,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,15,gloomy,cosine,0.016960103064775467,,-0.03441210193559527,0.06911288257688286,0.39800995024875624,0.45128687272299917,0.0945273631840796,0.13663223162293434,0.6462256412947815,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,16,gloomy,cosine,0.03748627007007599,,-0.027226965874433504,0.10066908542066813,0.31840796019900497,0.41872827642608873,0.0945273631840796,0.15280252471566197,0.6618697673602774,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,17,gloomy,cosine,0.013783250004053116,,-0.049945427291095246,0.0841396575793624,0.43283582089552236,0.47942795528063104,0.0945273631840796,0.16025917455554006,0.659354460559958,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,18,gloomy,cosine,0.021883156150579453,,-0.045138315111398694,0.08874639943242073,0.4129353233830846,0.4645522388059702,0.0945273631840796,0.15079961195588112,0.6671382360150825,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,19,gloomy,cosine,0.008272645995020866,,-0.05187204675748942,0.0709236251190305,0.4626865671641791,0.4990776454804629,0.0945273631840796,0.1540042445063588,0.663521805845276,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,20,gloomy,cosine,0.0016789846122264862,,-0.06402012128382921,0.06999087687581781,0.48756218905472637,0.5181472710249491,0.0945273631840796,0.16350273415446273,0.6520397547477292,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,21,gloomy,cosine,0.0127485953271389,,-0.05434176633134484,0.07667195331305265,0.43781094527363185,0.47942795528063104,0.0945273631840796,0.16268164515495298,0.6516483387613324,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,22,gloomy,cosine,0.03162308782339096,,-0.028672004630789158,0.08582858052104714,0.36318407960199006,0.43862321047822117,0.0945273631840796,0.15764219835400572,0.6573549630640992,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,23,gloomy,cosine,0.028906764462590218,,-0.03584729405120015,0.0864055793732405,0.3880597014925373,0.4509722304810608,0.0945273631840796,0.15551856458187086,0.6681919561511347,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,24,gloomy,cosine,0.04159046709537506,,-0.01773533420637249,0.09152615927159788,0.34328358208955223,0.42614513638703033,0.0945273631840796,0.15004003569483743,0.6661348418188735,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,25,gloomy,cosine,0.03568514809012413,,-0.02131365719251334,0.08518241122364999,0.36318407960199006,0.43862321047822117,0.0945273631840796,0.1434740021824835,0.6715448930040794,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,26,gloomy,cosine,0.04913318157196045,,-0.011320535885170098,0.10135842300951484,0.31840796019900497,0.41872827642608873,0.0945273631840796,0.15428145825862882,0.6600505543107922,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,27,gloomy,cosine,0.05889487639069557,,-0.002397764509078098,0.11316412035375835,0.2885572139303483,0.4053876956680014,0.0945273631840796,0.15418034195899957,0.657825167715781,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,28,gloomy,cosine,0.05993185564875603,,-0.006511150836013257,0.11887140274047853,0.26865671641791045,0.39883058932143406,0.0945273631840796,0.15010986179113378,0.6515698854933211,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,29,gloomy,cosine,0.037992943078279495,,-0.025490454072132705,0.09693717919290065,0.31840796019900497,0.41872827642608873,0.0945273631840796,0.15050790682435036,0.6281809305177508,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,30,gloomy,cosine,0.044674839824438095,,-0.024793940130621188,0.11622122377157212,0.32338308457711445,0.4221748400852879,0.0945273631840796,0.1623731166124343,0.6409310884173723,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,31,gloomy,cosine,0.03452600538730621,,-0.042051556706428524,0.1108011450618506,0.36318407960199006,0.43862321047822117,0.0945273631840796,0.18447546884417512,0.6769658824884484,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,32,gloomy,cosine,0.03627564758062363,,-0.03291947450488804,0.11158300898969177,0.36318407960199006,0.43862321047822117,0.0945273631840796,0.1722791694104669,0.6782204916615379,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,33,gloomy,cosine,0.03514060378074646,,-0.023676840588450418,0.10517463888972998,0.373134328358209,0.43862321047822117,0.0945273631840796,0.16288411691784854,0.6824690344900407,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,34,gloomy,cosine,0.03077426552772522,,-0.029154324531555174,0.1037986133247614,0.39303482587064675,0.4509722304810608,0.0945273631840796,0.16115800663828841,0.6764798892076402,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,35,gloomy,cosine,0.03646090626716614,,-0.020652343425899743,0.10334813222289085,0.373134328358209,0.43862321047822117,0.0945273631840796,0.15396350845694523,0.6820723172176492,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,36,gloomy,cosine,0.04034603387117386,,-0.009185803169384587,0.10143504701554776,0.34328358208955223,0.42614513638703033,0.0945273631840796,0.14716106951236724,0.6815565829651216,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,37,gloomy,cosine,0.051516417413949966,,-0.001257709891069677,0.11017146408557893,0.2885572139303483,0.4053876956680014,0.0945273631840796,0.1416130125522613,0.6940468203164013,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,38,gloomy,cosine,0.05554753169417381,,0.0023479876574128886,0.11689369101077318,0.26865671641791045,0.39883058932143406,0.0945273631840796,0.14844024479389187,0.7072071410190307,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,39,gloomy,cosine,0.06981508433818817,,0.01897379355505109,0.12036679554730655,0.20398009950248755,0.3808804080861515,0.0945273631840796,0.13517025783658024,0.7124123545275581,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,40,gloomy,cosine,0.049085699021816254,,0.0026160853507463037,0.10629894901067019,0.2885572139303483,0.4053876956680014,0.0945273631840796,0.1353203497827053,0.7215229967106893,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,41,gloomy,cosine,0.05667853727936745,,0.010737830447033051,0.103845233283937,0.23880597014925373,0.38856564634454843,0.0945273631840796,0.1323722593486309,0.7251824183635552,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,42,gloomy,cosine,0.0632430762052536,,0.015518855047412216,0.10270409472286703,0.208955223880597,0.3808804080861515,0.0945273631840796,0.13272461220622056,0.7305480566862964,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,43,gloomy,cosine,0.059406328946352005,,0.015333117707632484,0.10257664397358897,0.22885572139303484,0.3870303654143078,0.0945273631840796,0.1294895216822624,0.7299700732099732,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,44,gloomy,cosine,0.04700611159205437,,0.0072572577744722385,0.09365379977971316,0.2736318407960199,0.4020712762717027,0.0945273631840796,0.11886801347136497,0.736790751731754,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,45,gloomy,cosine,0.05338268727064133,,0.00839263824746013,0.09992237985134127,0.24875621890547264,0.38935756002595723,0.0945273631840796,0.11778882667422289,0.7247971593006324,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,46,gloomy,cosine,0.06509342044591904,,0.020629075914621355,0.1125903967767954,0.20398009950248755,0.3808804080861515,0.0945273631840796,0.13385243713855743,0.7143463230221156,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,47,gloomy,cosine,0.22081533074378967,,0.14742228575050834,0.27427379339933394,0.08955223880597014,0.2302771855010661,0.0945273631840796,0.2437712267041206,0.7566297153010253,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,0,miserable,cosine,0.0029972465708851814,,-0.058688117284327726,0.05265253214165569,0.472636815920398,0.5060200854463741,0.03980099502487562,0.08823628388345241,0.44582128210670563,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,1,miserable,cosine,0.02487611025571823,,-0.06513663325458764,0.08835097402334215,0.3283582089552239,0.4221748400852879,0.03980099502487562,0.09200164005160331,0.4734850883305804,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,2,miserable,cosine,0.05266904830932617,,-0.05288538094609976,0.12075514849275353,0.22388059701492538,0.3870303654143078,0.03980099502487562,0.09569108262658119,0.489075920183101,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,3,miserable,cosine,0.0744965672492981,,-0.04931010687723752,0.14768874682486063,0.14925373134328357,0.33065442020665897,0.03980099502487562,0.12371902987360948,0.502740626188664,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,4,miserable,cosine,0.05927219241857529,,-0.04933638721704481,0.12687686495482925,0.22388059701492538,0.3870303654143078,0.03980099502487562,0.10987712256610392,0.5155408391700524,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,5,miserable,cosine,0.06181838735938072,,-0.0349986626766622,0.12203905247151854,0.208955223880597,0.3808804080861515,0.03980099502487562,0.11330391839146614,0.5234961551550987,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,6,miserable,cosine,0.023852791637182236,,-0.06298363748937844,0.0874909229576588,0.373134328358209,0.43862321047822117,0.03980099502487562,0.1144466713070869,0.5434332115746301,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,7,miserable,cosine,0.03367085009813309,,-0.047916511259973045,0.08793884105980398,0.30845771144278605,0.41512065839029155,0.03980099502487562,0.11407069340348243,0.5689046065020773,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,8,miserable,cosine,0.05683430656790733,,-0.028763184323906895,0.11218827143311502,0.20398009950248755,0.3808804080861515,0.03980099502487562,0.11850379966199386,0.5694651155438827,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,9,miserable,cosine,0.006272748112678528,,-0.057084856741130355,0.05778776099905373,0.4577114427860697,0.4955672763999551,0.03980099502487562,0.10802543200552457,0.5623121083191299,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,10,miserable,cosine,0.006231083534657955,,-0.05722199529409407,0.0579598636366427,0.4427860696517413,0.48121655871585467,0.03980099502487562,0.11021648943424221,0.5946549417586375,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,11,miserable,cosine,0.016337711364030838,,-0.049336757883429526,0.07125250436365604,0.39800995024875624,0.45128687272299917,0.03980099502487562,0.12239861600100983,0.5889594654697679,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,12,miserable,cosine,0.006131120026111603,,-0.06750293802469969,0.0662552896887064,0.43283582089552236,0.47942795528063104,0.03980099502487562,0.13066322058439253,0.5856608524280775,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,13,miserable,cosine,0.0027150772511959076,,-0.06490222327411174,0.06491946242749691,0.472636815920398,0.5060200854463741,0.03980099502487562,0.13551861122250553,0.5963001708446486,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,14,miserable,cosine,-0.012795479968190193,,-0.07424729056656361,0.05109031489118935,0.5572139303482587,0.5690695458875834,0.03980099502487562,0.13142290189862244,0.5861173133195965,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,15,miserable,cosine,-0.012842413038015366,,-0.06420518476516009,0.04037729231640697,0.5572139303482587,0.5690695458875834,0.03980099502487562,0.12938529551029204,0.6056993014925878,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,16,miserable,cosine,-0.012232338078320026,,-0.08449260964989662,0.05684274388477207,0.572139303482587,0.5822477717419966,0.03980099502487562,0.15005119070410727,0.6301464089567902,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,17,miserable,cosine,-0.02652687206864357,,-0.09236021004617213,0.042055312357842926,0.6417910447761194,0.646279094040288,0.03980099502487562,0.15009698867797847,0.6229262925483204,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,18,miserable,cosine,-0.020073646679520607,,-0.08474115394055844,0.041845663543790594,0.6119402985074627,0.6205591759512298,0.03980099502487562,0.14505577087402338,0.6347218525307602,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,19,miserable,cosine,-0.027059687301516533,,-0.09637541249394416,0.03930451814085245,0.6517412935323383,0.6540121691195591,0.03980099502487562,0.14560164809226986,0.6328543525237963,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
